date_grid,NCP,run,datenum,loess_ncp,NCP_q05,NCP_q95
2020-03-02,-15.800616526327417,without entrainment,18323,5.524748879109604,-41.54795163700751,19.927641682319532
2020-03-12,4.058451556422776,without entrainment,18333,5.378619613286519,-30.717711105943298,43.393660187082496
2020-03-22,20.289275743743445,without entrainment,18343,5.234521822091609,-20.57910526395256,55.09940435674312
2020-04-01,24.114320321419818,without entrainment,18353,5.094089001467542,-7.52993239473687,55.75269816995369
2020-04-11,39.514389788091854,without entrainment,18363,4.958954647356984,6.083749794734903,72.155273637411
2020-04-21,38.33028577561006,without entrainment,18373,4.830752255702609,0.30894837322713953,73.64526589693779
2020-05-01,39.03623555948992,without entrainment,18383,4.711115322447082,2.6809142493475764,79.21656758332414
2020-05-11,23.597152937504198,without entrainment,18393,4.601677343533072,-11.462372011520396,53.750221706057
2020-05-21,16.209827455437026,without entrainment,18403,4.504071814903247,-14.513179362092675,47.15829967344597
2020-05-31,16.92592486073905,without entrainment,18413,4.419932232500277,-16.517770111685167,49.989195097116095
2020-06-10,24.65797528360745,without entrainment,18423,4.350892092266831,-5.467166465573753,53.56120339002731
2020-06-20,11.324185369821937,without entrainment,18433,4.301206036529843,-17.43241459475606,38.47610021478629
2020-06-30,7.052250182042641,without entrainment,18443,4.27146446860288,-14.971420520198603,32.5751866855252
2020-07-10,4.308888811708671,without entrainment,18453,4.257804525908552,-24.06353479274287,35.15913493290639
2020-07-20,18.927047886651163,without entrainment,18463,4.256363345869477,-2.4754570874832034,42.38542474669476
2020-07-30,20.46284340372971,without entrainment,18473,4.263278065908263,-2.5107144292603802,41.63394394463882
2020-08-09,21.90595029565268,without entrainment,18483,4.274685823447527,0.7111520598461972,46.54219424336374
2020-08-19,1.0459424774247978,without entrainment,18493,4.286723755909879,-20.60268929340175,24.017280791485774
2020-08-29,2.752707508403094,without entrainment,18503,4.2955290007179325,-24.12682369867777,31.005325946633278
2020-09-08,-9.084541334609481,without entrainment,18513,4.297238695294301,-35.03079053106891,13.87582985766238
2020-09-18,-11.951513266376836,without entrainment,18523,4.2879899770615975,-40.5236612090158,19.330100378967707
2020-09-28,-16.04401090978048,without entrainment,18533,4.263919983442436,-44.660162342634735,12.260970282227333
2020-10-08,-23.124679409213698,without entrainment,18543,4.2211658518594275,-46.510804085713325,6.29483853052705
2020-10-18,-39.043606420818584,without entrainment,18553,4.155864719735186,-54.720570053019095,-11.090515640334539
2020-10-28,-51.794274920449325,without entrainment,18563,4.078243146720316,-57.99443250646296,-27.220748703106302
2020-11-07,-48.472645531214475,without entrainment,18573,4.000696483150639,-58.110868874482755,-26.84996759810848
2020-11-17,-20.073884870800256,without entrainment,18583,3.922615052476589,-39.671535972533654,2.393142565107711
2020-11-27,-14.776756938468434,without entrainment,18593,3.843389178148599,-38.98865233317662,7.758702589150644
2020-12-07,-11.067553562567761,without entrainment,18603,3.7624091836171076,-32.3021654888871,6.991991057912855
2020-12-17,-8.705372671763575,without entrainment,18613,3.6790653923325483,-27.50427317077985,8.12147951295218
2020-12-27,-1.8015050215435253,without entrainment,18623,3.5927481277453563,-20.019856585670144,17.499567209106953
2021-01-06,-5.30675834067992,without entrainment,18633,3.5028477133059663,-20.538826915068437,12.226054633497778
2021-01-16,-3.6519844900529295,without entrainment,18643,3.4087544724648136,-16.85597178548757,13.726809126534787
2021-01-26,-2.9242622765088,without entrainment,18653,3.3098587286723338,-17.319987507490236,13.119879558438686
2021-02-05,0.7066515787441915,without entrainment,18663,3.2055508053789614,-16.700207064232163,16.992913927931248
2021-02-15,-3.0987155641780646,without entrainment,18673,3.095221026035132,-18.49109301301535,13.690922759267474
2021-02-25,-2.7614463475012085,without entrainment,18683,2.9782597140912785,-17.460400687112838,12.890136914422545
2021-03-07,-1.5830950025188373,without entrainment,18693,2.854057192997839,-18.032354171986704,14.6193172157963
2021-03-17,-5.090171889890536,without entrainment,18703,2.738367444693308,-21.006185041161604,9.855399738646677
2021-03-27,6.181828424324176,without entrainment,18713,2.6454452151239582,-10.473543102816842,22.807130825585798
2021-04-06,5.632108363062214,without entrainment,18723,2.5724319737518866,-12.202542906114255,22.699387155324114
2021-04-16,22.66274219829902,without entrainment,18733,2.5164691900391936,6.257249858088512,37.314676666262656
2021-04-26,26.23883247482548,without entrainment,18743,2.474698333447977,9.224793799045528,42.83746187394394
2021-05-06,32.437463800862595,without entrainment,18753,2.444260873440335,14.492109295594885,53.68130028083063
2021-05-16,26.604286795412115,without entrainment,18763,2.4222982794783663,9.6723642186369,42.66688704488091
2021-05-26,19.138626216107706,without entrainment,18773,2.40595202102417,3.0367808325293666,36.60399167006436
2021-06-05,35.14062681649707,without entrainment,18783,2.3923635675398445,18.319311666325564,48.40716521088161
2021-06-15,32.23680428161058,without entrainment,18793,2.378674388487488,14.31858961335413,50.74938586647846
2021-06-25,30.180942979665424,without entrainment,18803,2.3620259533291996,15.320814606026046,42.67897350149641
2021-07-05,16.058311215509114,without entrainment,18813,2.339559731527077,2.755003479401435,28.91020250226376
2021-07-15,21.979905942094774,without entrainment,18823,2.3084171925432195,7.43668243763582,37.84122459255694
2021-07-25,15.501696730924078,without entrainment,18833,2.2196730960081625,2.882831470152523,27.322293014513665
2021-08-04,10.12567507418448,without entrainment,18843,2.036684779644605,-4.524777713563531,25.163859557777656
2021-08-14,5.72850099960323,without entrainment,18853,1.7750175800528867,-10.293107856137656,19.59657946042317
2021-08-24,4.442246697665394,without entrainment,18863,1.4502368338333518,-9.694968185424546,17.237091973989966
2021-09-03,0.8139261629046188,without entrainment,18873,1.0779078775863422,-15.73791364230325,14.41254872472984
2021-09-13,-11.703157564841963,without entrainment,18883,0.6735960479121992,-23.619818007315725,2.4932014463545826
2021-09-23,-15.200292517916273,without entrainment,18893,0.25286668141126567,-30.97478531739481,3.2030335935979517
2021-10-03,-15.561498560208927,without entrainment,18903,-0.16871488531611645,-33.46318787430555,0.275488340027528
2021-10-13,-10.929638297845036,without entrainment,18913,-0.5755833156696062,-25.68810160251978,5.533663006287844
2021-10-23,-10.319429526407138,without entrainment,18923,-0.9521732730488595,-28.874191756982185,6.614527302773215
2021-11-02,-24.69824264165492,without entrainment,18933,-1.2829194208535357,-42.133866893154604,-3.362982707794938
2021-11-12,-19.717371989048605,without entrainment,18943,-1.5522564224832922,-40.00834613783894,-1.0868240076680333
2021-11-22,-30.24097205706902,without entrainment,18953,-1.744618941337787,-49.011994691825755,-11.203638826878986
2021-12-02,-29.803777343085937,without entrainment,18963,-1.8444416408166782,-44.201778472951624,-9.202629373393998
2021-12-12,-27.02773493881847,without entrainment,18973,-1.8418937199405048,-45.24286495271384,-8.127060178369902
2021-12-22,-17.86860815506038,without entrainment,18983,-1.748824023616439,-37.16990345624717,0.44289150669893573
2022-01-01,-9.648422393138564,without entrainment,18993,-1.582186684074088,-27.430494289336643,9.362866040665905
2022-01-11,-14.529948893734547,without entrainment,19003,-1.358935833543059,-34.61841316872444,4.885629307909255
2022-01-21,-20.37441230375428,without entrainment,19013,-1.09602560425296,-39.82020055623424,-0.03507591735865927
2022-01-31,-19.914923501152874,without entrainment,19023,-0.8104101284333975,-40.75780142991509,7.000842350053869
2022-02-10,-23.482306053789255,without entrainment,19033,-0.5190435383139789,-43.05602922233958,-1.735009077178011
2022-02-20,-19.280859843339655,without entrainment,19043,-0.2388799661243115,-39.671947816782904,-2.945490484004574
2022-03-02,-11.885764606997713,without entrainment,19053,0.01312645590599723,-34.83901943802061,11.787751133607859
2022-03-12,3.9306857485716717,without entrainment,19063,0.22002159554734052,-17.63154659458305,26.110606286854324
2022-03-22,17.8683350740045,without entrainment,19073,0.3648513205701106,-5.43360813982998,37.394455613558726
2022-04-01,24.51540285866423,without entrainment,19083,0.4306614987447005,3.573636254262492,42.44523886609025
2022-04-11,27.519640562460836,without entrainment,19093,0.40049799784150286,4.952352618322949,51.073076914639195
2022-04-21,37.39524282067673,without entrainment,19103,0.312022499146216,14.147566521281602,59.791464705139184
2022-05-01,28.386918845997343,without entrainment,19113,0.2162780606717802,7.763697549322899,50.41006847014473
2022-05-11,19.724256478191244,without entrainment,19123,0.11638261527945118,-1.0475344283053267,39.795467620182585
2022-05-21,14.204594569584975,without entrainment,19133,0.01545409583048482,-7.94916445222213,37.90943183575297
2022-05-31,22.815080746182552,without entrainment,19143,-0.08338956481386317,-0.6339265058993951,43.00376091870744
2022-06-10,25.02962480277232,without entrainment,19153,-0.17703043379233702,2.7732265219164836,46.57899558324362
2022-06-20,20.288011223917355,without entrainment,19163,-0.2623505782436809,-3.1884318363282262,38.561223900076556
2022-06-30,17.345655095932706,without entrainment,19173,-0.336232065306639,-5.009357529796005,37.08395547375642
2022-07-10,27.374885030823503,without entrainment,19183,-0.3955569621199557,4.647251382267102,49.61219981151529
2022-07-20,22.236063916068773,without entrainment,19193,-0.43720733582237503,2.25867007701045,44.595507271775546
2022-07-30,21.589803579242442,without entrainment,19203,-0.4580652535526413,4.455904976002197,40.23580140575818
2022-08-09,1.947092679415355,without entrainment,19213,-0.4550127824494987,-20.050997109212965,19.181484066840593
2022-08-19,1.4299558886105372,without entrainment,19223,-0.42493198965169143,-21.33236653728341,20.554610571126428
2022-08-29,-4.682120017228194,without entrainment,19233,-0.36470494229796385,-25.87785749621806,16.69619074865952
2022-09-08,10.158010268335262,without entrainment,19243,-0.327268533473937,-10.666764682983976,33.879481467438296
2022-09-18,-3.2631687441160757,without entrainment,19253,-0.36019295525711076,-23.447132450789326,20.209389411179743
2022-09-28,-16.416619015753557,without entrainment,19263,-0.45231022327404713,-40.546388760915825,2.6500184022750277
2022-10-08,-38.50891863062372,without entrainment,19273,-0.5924523531513087,-54.415796512911584,-17.306702347232513
2022-10-18,-21.688450092237343,without entrainment,19283,-0.7694513605154574,-43.00799975159321,-0.9630823856472869
2022-10-28,-17.24911510900485,without entrainment,19293,-0.9721392609930555,-37.10210092742146,2.5237909343040092
2022-11-07,-24.810577830052843,without entrainment,19303,-1.1893480702106651,-45.94168101294225,-3.8875164551849166
2022-11-17,-43.185182118886246,without entrainment,19313,-1.409909803794849,-57.510163695753185,-23.01442590182619
2022-11-27,-31.457427891589028,without entrainment,19323,-1.6226564773721686,-49.311408793029145,-14.00154425793321
2022-12-07,-23.71849983705396,without entrainment,19333,-1.8164201065691865,-42.51702367867657,-6.4254673360712395
2022-12-17,-26.852542884365135,without entrainment,19343,-1.9800327070124648,-44.34096762103908,-8.779364404592398
2022-12-27,-26.63315203513656,without entrainment,19353,-2.1023262943285665,-46.47756594340154,-5.381405839553366
2023-01-06,-20.334071237144165,without entrainment,19363,-2.172132884144052,-37.14833254074832,-0.781724676021712
2023-01-16,-5.082110401680858,without entrainment,19373,-2.1559784166490985,-23.69824062914531,10.859835522159958
2023-01-26,-13.608125138050335,without entrainment,19383,-2.0385061473616353,-32.83792739086883,4.355860009770046
2023-02-05,-9.433320087570584,without entrainment,19393,-1.8357240648998565,-30.79914280119335,6.995319584707672
2023-02-15,-5.00534358233877,without entrainment,19403,-1.5636401578819572,-21.61598535231468,11.963111055241084
2023-02-25,2.1189539484606157,without entrainment,19413,-1.2382624149261323,-15.718887450728873,21.827467426628303
2023-03-07,1.3446321530085938,without entrainment,19423,-0.875598824650576,-17.15424973631561,19.89094549534018
2023-03-17,1.317479374090766,without entrainment,19433,-0.49165737567348344,-14.604975722692691,18.522299839421194
2023-03-27,3.272017510498789,without entrainment,19443,-0.1024460566130487,-14.208666550129871,16.121577981777858
2023-04-06,15.51229162313768,without entrainment,19453,0.27602714391253397,-1.0765779089164913,29.08413352121044
2023-04-16,21.919444657747984,without entrainment,19463,0.6277542372850689,9.985073972003438,35.73209536860317
2023-04-26,26.785303638351856,without entrainment,19473,0.9367272348863623,14.32604759818691,40.76214282034209
2023-05-06,19.215806618272453,without entrainment,19483,1.1869381480982195,6.230593884148519,34.32950651821492
2023-05-16,18.517803528222892,without entrainment,19493,1.3623789883024457,4.895510360648513,32.078975054713375
2023-05-26,30.556749157547888,without entrainment,19503,1.4470417668808462,16.386086083996908,43.976220941080754
2023-06-05,36.59608241038342,without entrainment,19513,1.454462052667903,22.548900787499537,50.42488256998137
2023-06-15,28.08000924493078,without entrainment,19523,1.4146792694198107,13.367756791993207,39.10058366747901
2023-06-25,10.339085414603362,without entrainment,19533,1.3364412109009438,-2.38777200821549,24.645257748141383
2023-07-05,7.688450094393277,without entrainment,19543,1.228495670875677,-5.931363615325557,20.189597787817014
2023-07-15,11.58932546454292,without entrainment,19553,1.0995904431083852,2.2995566339559956,22.38791387700964
2023-07-25,16.008122024034112,without entrainment,19563,0.9584733213634424,6.2324905391093415,25.489482907286888
2023-08-04,12.175722019767829,without entrainment,19573,0.8138920994052238,1.6219988999824253,22.641538260941978
2023-08-14,14.490263773317443,without entrainment,19583,0.6745945709981037,2.337254979640833,25.237447918202875
2023-08-24,1.7485507386860306,without entrainment,19593,0.549328529906457,-14.846449208110883,16.208836205620997
2023-09-03,-3.343913344795152,without entrainment,19603,0.4468417698946579,-20.960249317110833,14.59289333769444
2023-09-13,-15.874849002637196,without entrainment,19613,0.3758820847270816,-34.046402232641604,3.1395563893100267
2023-09-23,-9.54716249858052,without entrainment,19623,0.34519726816810226,-32.73371968234846,13.042379184156436
2023-10-03,-11.862214470858762,without entrainment,19633,0.3635351139820947,-40.49557664546529,13.16738333204263
2023-10-13,-13.805483965847111,without entrainment,19643,0.40983406970341224,-39.98194728285829,11.789684315562022
2023-10-23,-24.051897819683685,without entrainment,19653,0.45517370801562945,-47.27245809865464,6.232202952477947
2023-11-02,-29.618522725725633,without entrainment,19663,0.4965135104069519,-51.50210037163108,1.0644733197198224
2023-11-12,-16.395060020135876,without entrainment,19673,0.530812958365586,-39.910648838594035,21.152959308664258
2023-11-22,6.287529033004799,without entrainment,19683,0.5550315333797373,-23.56483854807716,31.637665276995204
2023-12-02,-1.729264749446679,without entrainment,19693,0.5661287169376121,-26.324607764399886,28.344764073825868
2023-12-12,-9.312566152615862,without entrainment,19703,0.5610639905274164,-41.42078989865323,22.67643681380431
2023-12-22,-23.845598466449452,without entrainment,19713,0.5367968356373561,-48.61484696695902,7.748193961395847
2024-01-01,-6.743564113905339,without entrainment,19723,0.490286733755637,-38.15153916741077,30.700481735603006
2024-01-11,-16.416922869656,without entrainment,19733,0.41849316637046535,-48.319889355230515,17.512058580387215
2024-01-21,-32.05194018597433,without entrainment,19743,0.31837561497004696,-53.601812298581194,5.001278757057752
2024-01-31,-45.362377592933356,without entrainment,19753,0.18689356104258806,-57.088446513967206,-8.296307169564015
2024-02-10,-42.054551916563454,without entrainment,19763,0.021006486076294073,-53.95263439566591,-6.411242698718394
2024-02-20,-17.54712049509008,without entrainment,19773,-0.18232612844062834,-50.26707468453293,17.716770968296128
2024-03-01,-8.374506123507805,without entrainment,19783,-0.40636161391099446,-39.407439633547966,19.3186423368885
2024-03-11,8.59878716597201,without entrainment,19793,-0.6312682620120047,-17.457713221445513,37.67308139882249
2024-03-21,9.492643434214338,without entrainment,19803,-0.8554530316670317,-12.648109414600151,32.52423924536498
2024-03-31,19.94865975850563,without entrainment,19813,-1.0773228817994482,-4.225381062160209,39.95639891042963
2024-04-10,25.887759582025296,without entrainment,19823,-1.2952847713326268,1.5956062283219747,43.5977736523956
2024-04-20,27.509231479875513,without entrainment,19833,-1.5077456591899396,6.492938944666605,46.193726295197614
2024-04-30,29.493510079913886,without entrainment,19843,-1.71311250429476,8.895338047351586,46.643910300908445
2024-05-10,24.99317054119039,without entrainment,19853,-1.9097922655704604,10.726332968437033,40.69916330661671
2024-05-20,25.902522797631995,without entrainment,19863,-2.0961919019404136,10.586352379871823,39.32596510242516
2024-05-30,28.597673209987228,without entrainment,19873,-2.270718372327991,18.08260431536359,40.363131520357875
2024-06-09,24.837534693605875,without entrainment,19883,-2.4317786356565674,15.273158071340433,35.84929278009
2024-06-19,16.6575424190322,without entrainment,19893,-2.5777796508495134,8.94117136536735,25.373775651642738
2024-06-29,14.368946510368861,without entrainment,19903,-2.707128376830203,7.396412774662818,21.65783319101196
2024-07-09,15.011279488329183,without entrainment,19913,-2.8450940003624554,7.066108355799782,21.702766469788553
2024-07-19,13.017368398650532,without entrainment,19923,-3.0135908845935115,5.257948347272441,19.91977978343637
2024-07-29,4.527170398240086,without entrainment,19933,-3.2059937530218736,-3.4677480494465094,12.082098955678244
2024-08-08,-7.420589821074418,without entrainment,19943,-3.4156773291460474,-15.669786878023551,1.773526951911098
2024-08-18,-4.514640573337111,without entrainment,19953,-3.636016336464535,-11.962294714132925,2.083602349829958
2024-08-28,-10.19061538948501,without entrainment,19963,-3.8603854984758397,-16.845196490290753,-3.087647265591878
2024-09-07,-3.873613873887449,without entrainment,19973,-4.082159538678466,-12.62926063107908,6.446915538913772
2024-09-17,-10.048661020275105,without entrainment,19983,-4.294713180570917,-22.547838114221193,3.0910676768489496
2024-09-27,-19.295673065803854,without entrainment,19993,-4.491421147651698,-32.84979189404771,-4.222969112269423
2024-10-07,-17.09846230322043,without entrainment,20003,-4.665658163419308,-34.668865079814495,-0.8153794130803407
2024-10-17,-25.910158943219052,without entrainment,20013,-4.810798951372255,-47.28575321923664,-5.383501863262787
2024-10-27,-17.88028261342777,without entrainment,20023,-4.92021823500904,-45.1968516926232,11.21297678440997
2024-11-06,-32.85462703828989,without entrainment,20033,-4.987290737828168,-53.456604346793704,-3.4486238491712236
2024-11-16,-35.765118270800826,without entrainment,20043,-5.005391183328142,-54.81431484088168,-4.971166583254219
2024-11-26,-32.97200219736033,without entrainment,20053,-4.960556576496839,-55.30101378602069,10.247435844458883
2024-12-06,-40.90832001611251,without entrainment,20063,-4.85245617314862,-54.87830923216006,7.997928965160014
2024-12-16,-44.14859586550957,without entrainment,20073,-4.69491307302172,-55.729193762175285,2.5652125256391525
2024-12-26,-52.74751297653438,without entrainment,20083,-4.501750375854376,-57.68964805917258,-10.151109084868533
2025-01-05,-16.759457472399692,without entrainment,20093,-4.286791181384821,-52.101176609142456,30.85459201862492
2025-01-15,-22.744992088610935,without entrainment,20103,-4.06385858935129,-54.62439719587603,33.70756407212288
2025-01-25,-14.023406039831297,without entrainment,20113,-3.846775699492019,-50.82527131074499,31.90075568082911
2025-02-04,-23.55940869699494,without entrainment,20123,-3.6493656115452406,-55.560605991080934,46.196182314522986
2025-02-14,-6.674981333030132,without entrainment,20133,-3.4854514252491904,-49.74150932413731,47.43214445081823
2025-02-24,-10.973926838941543,without entrainment,20143,-3.3688562403421036,-44.28689228319753,44.887607322033375
2025-03-06,-2.2107223943416785,without entrainment,20153,-3.313403156562215,-47.83307407535261,50.24454216143096
2025-03-16,3.590575099889622,without entrainment,20163,-3.3329152736477585,-43.23153215672145,51.75335437111134
2025-03-26,26.568753570553575,without entrainment,20173,-3.4412156913369696,-27.45730687415827,75.34179030129046
2025-04-05,5.524206064716447,without entrainment,20183,-3.600693021797309,-43.66623544902071,50.33138653863112
2025-04-15,15.722563364683669,without entrainment,20193,-3.7658160529249307,-20.049900915782793,56.48356386025687
2025-04-25,22.116951520526037,without entrainment,20203,-3.9385281480511103,-15.602876761709366,67.14904727426644
2025-05-05,47.8239675379002,without entrainment,20213,-4.120772670507125,8.925050794484207,94.86869029295761
2025-05-15,50.471762320138716,without entrainment,20223,-4.314492983624251,20.286051482996605,79.72345011812395
2025-05-25,26.43572293877819,without entrainment,20233,-4.521632450733761,-1.6109431973663464,50.20549357957578
2025-06-04,18.207822766633143,without entrainment,20243,-4.744134435166934,-2.5155513312352986,38.162126156556084
2025-06-14,14.037164155988554,without entrainment,20253,-4.983942300255046,-1.210840156938167,31.0336370812872
2025-06-24,21.57606994513402,without entrainment,20263,-5.24299940932937,8.817208763440876,32.73360989358404
2025-07-04,21.374308564841765,without entrainment,20273,-5.523249125721183,10.652970589965504,31.351721156226596
2025-07-14,10.14080969769093,without entrainment,20283,-5.826634812761762,-2.3571601477798994,22.353727763522734
2025-07-24,6.99366981502038,without entrainment,20293,-6.155099833782382,-3.3398247872437583,17.056446370467505
2025-08-03,-1.1838744789646696,without entrainment,20303,-6.510587552114318,-10.710010072266648,6.938622246721257
2025-08-13,7.3908387816685295,without entrainment,20313,-6.898751155980556,-3.3116276587562368,20.100866266842246
2025-08-23,3.4534121273549054,without entrainment,20323,-7.322861656523373,-6.483316144437935,14.640137894622871
2025-09-02,-3.4065139372129978,without entrainment,20333,-7.781289151452977,-12.898841603032237,6.7400590253217025
2025-09-12,-10.552013957668027,without entrainment,20343,-8.272403738479582,-20.271620379561025,1.5605458600720423
2025-09-22,-12.543423202781517,without entrainment,20353,-8.794575515313392,-24.9037582218392,-0.631264043918458
2025-10-02,-6.897383446057953,without entrainment,20363,-9.346174579664625,-24.532261649670914,10.188580496011495
2025-10-12,-9.629169727796494,without entrainment,20373,-9.925571029243486,-34.81280065209211,10.786487799069103
2025-10-22,-12.101280487892485,without entrainment,20383,-10.53113496176019,-31.45463265178733,12.737688024757459
2025-11-01,-25.755718151493976,without entrainment,20393,-11.161236474924943,-50.7129454170727,6.4463334070276614
2025-11-11,-20.566883473450236,without entrainment,20403,-11.81424566644796,-49.643486640741436,11.779927936287402
2025-11-21,-28.897222341482994,without entrainment,20413,-12.488532634039446,-52.70335189870051,0.7712502336417167
2025-12-01,-45.00664853502276,without entrainment,20423,-13.18246747540962,-54.78537987010632,-5.058787806778372
2025-12-11,-53.87060186123633,without entrainment,20433,-13.894420288268684,-56.332535604418474,-1.0207562896107087
